      AZ      EL   RANGE     LAT     LON     ALT  AP_LAT  AP_LON L_SHELL INV_LAT  ASPECT     CXR     CYR     CZR
  -45.00    6.00 2070.00   53.27  -92.06  534.76   63.14  -93.88    4.95   63.30  105.80   -0.56   -0.78    0.27
  -45.00    6.00 2080.00   53.31  -92.17  538.75   63.18  -94.05    4.96   63.33  105.92   -0.56   -0.78    0.27
  -45.00    6.00 2090.00   53.34  -92.28  542.74   63.22  -94.21    4.98   63.37  106.04   -0.56   -0.78    0.28
  -45.00    6.00 2100.00   53.38  -92.39  546.75   63.25  -94.38    4.99   63.41  106.16   -0.55   -0.79    0.28
  -45.00    6.00 2110.00   53.42  -92.50  550.77   63.29  -94.54    5.00   63.44  106.28   -0.55   -0.79    0.28
  -45.00    6.00 2120.00   53.45  -92.62  554.81   63.33  -94.71    5.01   63.48  106.39   -0.55   -0.79    0.28
  -45.00    6.00 2130.00   53.49  -92.73  558.85   63.36  -94.87    5.03   63.51  106.51   -0.55   -0.79    0.28
  -45.00    6.00 2140.00   53.53  -92.84  562.91   63.40  -95.04    5.04   63.55  106.63   -0.54   -0.79    0.29
  -45.00    6.00 2150.00   53.56  -92.95  566.98   63.44  -95.21    5.05   63.58  106.75   -0.54   -0.79    0.29
  -45.00    6.00 2160.00   53.60  -93.06  571.06   63.47  -95.37    5.06   63.61  106.86   -0.54   -0.79    0.29
  -45.00    6.00 2170.00   53.64  -93.17  575.15   63.51  -95.54    5.08   63.65  106.98   -0.54   -0.79    0.29
  -45.00    6.00 2180.00   53.67  -93.28  579.26   63.54  -95.70    5.09   63.68  107.10   -0.53   -0.79    0.29
  -45.00    6.00 2190.00   53.71  -93.39  583.37   63.58  -95.87    5.10   63.72  107.22   -0.53   -0.79    0.30
  -45.00    6.00 2200.00   53.74  -93.50  587.50   63.61  -96.03    5.11   63.75  107.33   -0.53   -0.79    0.30
  -45.00    6.00 2210.00   53.78  -93.61  591.64   63.65  -96.20    5.13   63.79  107.45   -0.53   -0.80    0.30
  -45.00    6.00 2220.00   53.81  -93.73  595.80   63.68  -96.37    5.14   63.82  107.56   -0.52   -0.80    0.30
  -45.00    6.00 2230.00   53.85  -93.84  599.96   63.72  -96.53    5.15   63.85  107.68   -0.52   -0.80    0.30
  -45.00    6.00 2240.00   53.88  -93.95  604.14   63.75  -96.70    5.16   63.89  107.79   -0.52   -0.80    0.31
  -45.00    6.00 2250.00   53.92  -94.06  608.33   63.79  -96.87    5.17   63.92  107.91   -0.52   -0.80    0.31
  -45.00    6.00 2260.00   53.95  -94.17  612.53   63.82  -97.03    5.19   63.95  108.03   -0.51   -0.80    0.31
  -45.00    6.00 2270.00   53.99  -94.28  616.74   63.85  -97.20    5.20   63.98  108.14   -0.51   -0.80    0.31
  -45.00    6.00 2280.00   54.02  -94.39  620.96   63.89  -97.36    5.21   64.02  108.25   -0.51   -0.80    0.31
  -45.00    6.00 2290.00   54.06  -94.51  625.20   63.92  -97.53    5.22   64.05  108.37   -0.51   -0.80    0.32
  -45.00    6.00 2300.00   54.09  -94.62  629.44   63.95  -97.70    5.23   64.08  108.48   -0.50   -0.80    0.32
  -45.00    6.00 2310.00   54.13  -94.73  633.70   63.99  -97.86    5.25   64.11  108.60   -0.50   -0.80    0.32
  -45.00    6.00 2320.00   54.16  -94.84  637.97   64.02  -98.03    5.26   64.14  108.71   -0.50   -0.80    0.32
  -45.00    6.00 2330.00   54.19  -94.95  642.25   64.05  -98.20    5.27   64.18  108.82   -0.50   -0.81    0.32
  -45.00    6.00 2340.00   54.23  -95.06  646.55   64.08  -98.36    5.28   64.21  108.94   -0.49   -0.81    0.32
  -45.00    6.00 2350.00   54.26  -95.18  650.85   64.11  -98.53    5.29   64.24  109.05   -0.49   -0.81    0.33
  -45.00    6.00 2360.00   54.30  -95.29  655.17   64.15  -98.70    5.31   64.27  109.16   -0.49   -0.81    0.33
  -45.00    6.00 2370.00   54.33  -95.40  659.50   64.18  -98.86    5.32   64.30  109.28   -0.49   -0.81    0.33
  -45.00    6.00 2380.00   54.36  -95.51  663.84   64.21  -99.03    5.33   64.33  109.39   -0.48   -0.81    0.33
  -45.00    6.00 2390.00   54.39  -95.62  668.19   64.24  -99.19    5.34   64.36  109.50   -0.48   -0.81    0.33
  -45.00    6.00 2400.00   54.43  -95.74  672.55   64.27  -99.36    5.35   64.39  109.61   -0.48   -0.81    0.34
  -45.00    6.00 2410.00   54.46  -95.85  676.93   64.30  -99.53    5.36   64.42  109.72   -0.48   -0.81    0.34
  -45.00    6.00 2420.00   54.49  -95.96  681.31   64.33  -99.69    5.37   64.45  109.84   -0.47   -0.81    0.34
  -45.00    6.00 2430.00   54.52  -96.07  685.71   64.36  -99.86    5.39   64.48  109.95   -0.47   -0.81    0.34
  -45.00    6.00 2440.00   54.56  -96.18  690.12   64.39 -100.03    5.40   64.51  110.06   -0.47   -0.81    0.34
  -45.00    6.00 2450.00   54.59  -96.30  694.54   64.42 -100.19    5.41   64.53  110.17   -0.47   -0.81    0.34
  -45.00    6.00 2460.00   54.62  -96.41  698.97   64.45 -100.36    5.42   64.56  110.28   -0.47   -0.81    0.35
  -45.00    6.00 2470.00   54.65  -96.52  703.41   64.48 -100.52    5.43   64.59  110.39   -0.46   -0.82    0.35
  -45.00    6.00 2480.00   54.68  -96.63  707.86   64.51 -100.69    5.44   64.62  110.50   -0.46   -0.82    0.35
  -45.00    6.00 2490.00   54.72  -96.75  712.33   64.54 -100.86    5.45   64.65  110.61   -0.46   -0.82    0.35
  -45.00    6.00 2500.00   54.75  -96.86  716.81   64.56 -101.02    5.47   64.67  110.72   -0.46   -0.82    0.35
  -44.00    6.00  600.00   46.31  -76.80   91.86   55.04  -71.45    3.13   55.56   85.64   -0.82   -0.57   -0.08
  -44.00    6.00  610.00   46.37  -76.90   93.85   55.11  -71.58    3.14   55.63   85.79   -0.82   -0.57   -0.07
  -44.00    6.00  620.00   46.43  -76.99   95.86   55.19  -71.71    3.15   55.69   85.95   -0.82   -0.57   -0.07
  -44.00    6.00  630.00   46.49  -77.08   97.88   55.26  -71.85    3.16   55.76   86.10   -0.82   -0.57   -0.07
  -44.00    6.00  640.00   46.54  -77.18   99.91   55.33  -71.98    3.17   55.83   86.25   -0.82   -0.57   -0.07
  -44.00    6.00  650.00   46.60  -77.27  101.96   55.41  -72.11    3.18   55.90   86.40   -0.82   -0.57   -0.06
  -44.00    6.00  660.00   46.66  -77.36  104.02   55.48  -72.24    3.19   55.97   86.55   -0.82   -0.58   -0.06
  -44.00    6.00  670.00   46.72  -77.46  106.10   55.55  -72.37    3.20   56.04   86.70   -0.81   -0.58   -0.06
  -44.00    6.00  680.00   46.78  -77.55  108.19   55.62  -72.50    3.22   56.10   86.85   -0.81   -0.58   -0.05
  -44.00    6.00  690.00   46.83  -77.64  110.30   55.69  -72.63    3.23   56.17   87.00   -0.81   -0.58   -0.05
  -44.00    6.00  700.00   46.89  -77.74  112.42   55.76  -72.77    3.24   56.24   87.16   -0.81   -0.58   -0.05
  -44.00    6.00  710.00   46.95  -77.83  114.56   55.84  -72.90    3.25   56.31   87.31   -0.81   -0.58   -0.05
  -44.00    6.00  720.00   47.01  -77.93  116.71   55.91  -73.03    3.26   56.37   87.46   -0.81   -0.58   -0.04
  -44.00    6.00  730.00   47.06  -78.02  118.87   55.98  -73.17    3.27   56.44   87.61   -0.81   -0.59   -0.04
  -44.00    6.00  740.00   47.12  -78.12  121.05   56.05  -73.30    3.28   56.51   87.76   -0.81   -0.59   -0.04
  -44.00    6.00  750.00   47.18  -78.21  123.25   56.12  -73.44    3.30   56.57   87.90   -0.81   -0.59   -0.04
  -44.00    6.00  760.00   47.23  -78.31  125.46   56.19  -73.57    3.31   56.64   88.05   -0.81   -0.59   -0.03
  -44.00    6.00  770.00   47.29  -78.40  127.68   56.26  -73.71    3.32   56.70   88.20   -0.81   -0.59   -0.03
  -44.00    6.00  780.00   47.35  -78.50  129.92   56.33  -73.84    3.33   56.77   88.35   -0.80   -0.59   -0.03
  -44.00    6.00  790.00   47.40  -78.59  132.17   56.40  -73.98    3.34   56.84   88.50   -0.80   -0.59   -0.03
  -44.00    6.00  800.00   47.46  -78.69  134.44   56.47  -74.11    3.35   56.90   88.65   -0.80   -0.60   -0.02
  -44.00    6.00  810.00   47.51  -78.78  136.73   56.54  -74.25    3.37   56.97   88.80   -0.80   -0.60   -0.02
  -44.00    6.00  820.00   47.57  -78.88  139.02   56.61  -74.39    3.38   57.03   88.94   -0.80   -0.60   -0.02
  -44.00    6.00  830.00   47.63  -78.98  141.33   56.67  -74.52    3.39   57.10   89.09   -0.80   -0.60   -0.02
  -44.00    6.00  840.00   47.68  -79.07  143.66   56.74  -74.66    3.40   57.16   89.24   -0.80   -0.60   -0.01
  -44.00    6.00  850.00   47.74  -79.17  146.00   56.81  -74.80    3.41   57.23   89.39   -0.80   -0.60   -0.01
  -44.00    6.00  860.00   47.79  -79.26  148.36   56.88  -74.94    3.42   57.29   89.53   -0.80   -0.60   -0.01
  -44.00    6.00  870.00   47.85  -79.36  150.73   56.95  -75.07    3.44   57.35   89.68   -0.80   -0.61   -0.01
  -44.00    6.00  880.00   47.90  -79.46  153.11   57.01  -75.21    3.45   57.42   89.83   -0.79   -0.61   -0.00
  -44.00    6.00  890.00   47.96  -79.55  155.51   57.08  -75.35    3.46   57.48   89.97   -0.79   -0.61   -0.00
  -44.00    6.00  900.00   48.01  -79.65  157.92   57.15  -75.49    3.47   57.55   90.12   -0.79   -0.61    0.00
  -44.00    6.00  910.00   48.07  -79.75  160.35   57.22  -75.63    3.48   57.61   90.27   -0.79   -0.61    0.00
  -44.00    6.00  920.00   48.12  -79.84  162.79   57.28  -75.77    3.50   57.67   90.41   -0.79   -0.61    0.01
  -44.00    6.00  930.00   48.18  -79.94  165.25   57.35  -75.91    3.51   57.73   90.56   -0.79   -0.61    0.01
  -44.00    6.00  940.00   48.23  -80.04  167.72   57.42  -76.05    3.52   57.80   90.70   -0.79   -0.62    0.01
  -44.00    6.00  950.00   48.29  -80.14  170.20   57.48  -76.19    3.53   57.86   90.85   -0.79   -0.62    0.01
  -44.00    6.00  960.00   48.34  -80.23  172.70   57.55  -76.33    3.55   57.92   90.99   -0.79   -0.62    0.02
  -44.00    6.00  970.00   48.40  -80.33  175.22   57.61  -76.47    3.56   57.99   91.14   -0.78   -0.62    0.02
  -44.00    6.00  980.00   48.45  -80.43  177.74   57.68  -76.62    3.57   58.05   91.28   -0.78   -0.62    0.02
  -44.00    6.00  990.00   48.50  -80.53  180.29   57.74  -76.76    3.58   58.11   91.42   -0.78   -0.62    0.02
  -44.00    6.00 1000.00   48.56  -80.63  182.84   57.81  -76.90    3.60   58.17   91.57   -0.78   -0.62    0.03
  -44.00    6.00 1010.00   48.61  -80.73  185.41   57.87  -77.04    3.61   58.23   91.71   -0.78   -0.63    0.03
  -44.00    6.00 1020.00   48.66  -80.82  188.00   57.94  -77.18    3.62   58.29   91.86   -0.78   -0.63    0.03
  -44.00    6.00 1030.00   48.72  -80.92  190.60   58.00  -77.33    3.63   58.36   92.00   -0.78   -0.63    0.03
  -44.00    6.00 1040.00   48.77  -81.02  193.21   58.07  -77.47    3.65   58.42   92.14   -0.78   -0.63    0.04
  -44.00    6.00 1050.00   48.82  -81.12  195.84   58.13  -77.61    3.66   58.48   92.28   -0.77   -0.63    0.04
  -44.00    6.00 1060.00   48.88  -81.22  198.48   58.19  -77.76    3.67   58.54   92.43   -0.77   -0.63    0.04
  -44.00    6.00 1070.00   48.93  -81.32  201.13   58.26  -77.90    3.68   58.60   92.57   -0.77   -0.64    0.04
  -44.00    6.00 1080.00   48.98  -81.42  203.80   58.32  -78.05    3.70   58.66   92.71   -0.77   -0.64    0.05
  -44.00    6.00 1090.00   49.03  -81.52  206.49   58.38  -78.19    3.71   58.72   92.85   -0.77   -0.64    0.05
  -44.00    6.00 1100.00   49.09  -81.62  209.18   58.44  -78.34    3.72   58.78   92.99   -0.77   -0.64    0.05
  -44.00    6.00 1110.00   49.14  -81.72  211.90   58.51  -78.48    3.73   58.84   93.14   -0.77   -0.64    0.05
  -44.00    6.00 1120.00   49.19  -81.82  214.62   58.57  -78.63    3.75   58.90   93.28   -0.76   -0.64    0.06
  -44.00    6.00 1130.00   49.24  -81.92  217.36   58.63  -78.78    3.76   58.96   93.42   -0.76   -0.64    0.06
  -44.00    6.00 1140.00   49.30  -82.02  220.12   58.69  -78.92    3.77   59.01   93.56   -0.76   -0.65    0.06
  -44.00    6.00 1150.00   49.35  -82.12  222.88   58.75  -79.07    3.79   59.07   93.70   -0.76   -0.65    0.06
  -44.00    6.00 1160.00   49.40  -82.22  225.67   58.81  -79.22    3.80   59.13   93.84   -0.76   -0.65    0.07
  -44.00    6.00 1170.00   49.45  -82.32  228.46   58.88  -79.36    3.81   59.19   93.98   -0.76   -0.65    0.07
  -44.00    6.00 1180.00   49.50  -82.42  231.27   58.94  -79.51    3.82   59.25   94.12   -0.76   -0.65    0.07
  -44.00    6.00 1190.00   49.55  -82.52  234.09   59.00  -79.66    3.84   59.31   94.26   -0.75   -0.65    0.07
  -44.00    6.00 1200.00   49.60  -82.62  236.93   59.06  -79.81    3.85   59.36   94.40   -0.75   -0.65    0.08
  -44.00    6.00 1210.00   49.66  -82.72  239.78   59.12  -79.95    3.86   59.42   94.54   -0.75   -0.66    0.08
  -44.00    6.00 1220.00   49.71  -82.82  242.65   59.18  -80.10    3.88   59.48   94.68   -0.75   -0.66    0.08
  -44.00    6.00 1230.00   49.76  -82.92  245.53   59.24  -80.25    3.89   59.54   94.82   -0.75   -0.66    0.08
  -44.00    6.00 1240.00   49.81  -83.02  248.42   59.30  -80.40    3.90   59.59   94.95   -0.75   -0.66    0.09
  -44.00    6.00 1250.00   49.86  -83.12  251.33   59.35  -80.55    3.92   59.65   95.09   -0.74   -0.66    0.09
  -44.00    6.00 1260.00   49.91  -83.23  254.25   59.41  -80.70    3.93   59.71   95.23   -0.74   -0.66    0.09
  -44.00    6.00 1270.00   49.96  -83.33  257.18   59.47  -80.85    3.94   59.76   95.37   -0.74   -0.66    0.09
  -44.00    6.00 1280.00   50.01  -83.43  260.13   59.53  -81.00    3.96   59.82   95.50   -0.74   -0.67    0.10
  -44.00    6.00 1290.00   50.06  -83.53  263.09   59.59  -81.15    3.97   59.87   95.64   -0.74   -0.67    0.10
  -44.00    6.00 1300.00   50.11  -83.63  266.07   59.65  -81.30    3.98   59.93   95.78   -0.74   -0.67    0.10
  -44.00    6.00 1310.00   50.16  -83.74  269.06   59.70  -81.45    4.00   59.98   95.92   -0.73   -0.67    0.10
  -44.00    6.00 1320.00   50.21  -83.84  272.06   59.76  -81.60    4.01   60.04   96.05   -0.73   -0.67    0.11
  -44.00    6.00 1330.00   50.26  -83.94  275.08   59.82  -81.75    4.02   60.09   96.19   -0.73   -0.67    0.11
  -44.00    6.00 1340.00   50.31  -84.04  278.11   59.88  -81.91    4.04   60.15   96.32   -0.73   -0.67    0.11
  -44.00    6.00 1350.00   50.36  -84.15  281.15   59.93  -82.06    4.05   60.20   96.46   -0.73   -0.68    0.11
  -44.00    6.00 1360.00   50.40  -84.25  284.21   59.99  -82.21    4.06   60.26   96.60   -0.73   -0.68    0.11
  -44.00    6.00 1370.00   50.45  -84.35  287.28   60.04  -82.36    4.08   60.31   96.73   -0.72   -0.68    0.12
  -44.00    6.00 1380.00   50.50  -84.45  290.36   60.10  -82.51    4.09   60.36   96.87   -0.72   -0.68    0.12
  -44.00    6.00 1390.00   50.55  -84.56  293.46   60.16  -82.67    4.10   60.42   97.00   -0.72   -0.68    0.12
  -44.00    6.00 1400.00   50.60  -84.66  296.57   60.21  -82.82    4.12   60.47   97.14   -0.72   -0.68    0.12
  -44.00    6.00 1410.00   50.65  -84.76  299.70   60.27  -82.97    4.13   60.52   97.27   -0.72   -0.69    0.13
  -44.00    6.00 1420.00   50.70  -84.87  302.84   60.32  -83.13    4.14   60.58   97.40   -0.72   -0.69    0.13
  -44.00    6.00 1430.00   50.74  -84.97  305.99   60.38  -83.28    4.16   60.63   97.54   -0.71   -0.69    0.13
  -44.00    6.00 1440.00   50.79  -85.07  309.16   60.43  -83.44    4.17   60.68   97.67   -0.71   -0.69    0.13
  -44.00    6.00 1450.00   50.84  -85.18  312.34   60.49  -83.59    4.18   60.73   97.81   -0.71   -0.69    0.14
  -44.00    6.00 1460.00   50.89  -85.28  315.53   60.54  -83.74    4.20   60.79   97.94   -0.71   -0.69    0.14
  -44.00    6.00 1470.00   50.93  -85.39  318.73   60.59  -83.90    4.21   60.84   98.07   -0.71   -0.69    0.14
  -44.00    6.00 1480.00   50.98  -85.49  321.95   60.65  -84.05    4.23   60.89   98.20   -0.70   -0.70    0.14
  -44.00    6.00 1490.00   51.03  -85.59  325.19   60.70  -84.21    4.24   60.94   98.34   -0.70   -0.70    0.15
  -44.00    6.00 1500.00   51.08  -85.70  328.43   60.75  -84.37    4.25   60.99   98.47   -0.70   -0.70    0.15
  -44.00    6.00 1510.00   51.12  -85.80  331.69   60.81  -84.52    4.27   61.04   98.60   -0.70   -0.70    0.15
  -44.00    6.00 1520.00   51.17  -85.91  334.96   60.86  -84.68    4.28   61.09   98.73   -0.70   -0.70    0.15
  -44.00    6.00 1530.00   51.22  -86.01  338.25   60.91  -84.83    4.29   61.14   98.87   -0.70   -0.70    0.15
  -44.00    6.00 1540.00   51.26  -86.12  341.55   60.96  -84.99    4.31   61.19   99.00   -0.69   -0.70    0.16
  -44.00    6.00 1550.00   51.31  -86.22  344.86   61.01  -85.15    4.32   61.24   99.13   -0.69   -0.70    0.16
  -44.00    6.00 1560.00   51.36  -86.33  348.19   61.07  -85.30    4.33   61.29   99.26   -0.69   -0.71    0.16
  -44.00    6.00 1570.00   51.40  -86.43  351.53   61.12  -85.46    4.35   61.34   99.39   -0.69   -0.71    0.16
  -44.00    6.00 1580.00   51.45  -86.54  354.88   61.17  -85.62    4.36   61.39   99.52   -0.69   -0.71    0.17
  -44.00    6.00 1590.00   51.49  -86.64  358.24   61.22  -85.77    4.38   61.44   99.65   -0.68   -0.71    0.17
  -44.00    6.00 1600.00   51.54  -86.75  361.62   61.27  -85.93    4.39   61.49   99.78   -0.68   -0.71    0.17
  -44.00    6.00 1610.00   51.59  -86.85  365.01   61.32  -86.09    4.40   61.54   99.91   -0.68   -0.71    0.17
  -44.00    6.00 1620.00   51.63  -86.96  368.42   61.37  -86.25    4.42   61.59  100.04   -0.68   -0.71    0.17
  -44.00    6.00 1630.00   51.68  -87.07  371.83   61.42  -86.41    4.43   61.64  100.17   -0.68   -0.72    0.18
  -44.00    6.00 1640.00   51.72  -87.17  375.27   61.47  -86.56    4.44   61.68  100.30   -0.67   -0.72    0.18
  -44.00    6.00 1650.00   51.77  -87.28  378.71   61.52  -86.72    4.46   61.73  100.43   -0.67   -0.72    0.18
  -44.00    6.00 1660.00   51.81  -87.38  382.17   61.57  -86.88    4.47   61.78  100.55   -0.67   -0.72    0.18
  -44.00    6.00 1670.00   51.86  -87.49  385.64   61.62  -87.04    4.49   61.83  100.68   -0.67   -0.72    0.19
  -44.00    6.00 1680.00   51.90  -87.60  389.12   61.67  -87.20    4.50   61.87  100.81   -0.67   -0.72    0.19
  -44.00    6.00 1690.00   51.94  -87.70  392.61   61.72  -87.36    4.51   61.92  100.94   -0.66   -0.72    0.19
  -44.00    6.00 1700.00   51.99  -87.81  396.12   61.76  -87.52    4.53   61.97  101.07   -0.66   -0.73    0.19
  -44.00    6.00 1710.00   52.03  -87.92  399.64   61.81  -87.68    4.54   62.01  101.19   -0.66   -0.73    0.19
  -44.00    6.00 1720.00   52.08  -88.02  403.18   61.86  -87.84    4.56   62.06  101.32   -0.66   -0.73    0.20
  -44.00    6.00 1730.00   52.12  -88.13  406.73   61.91  -88.00    4.57   62.11  101.45   -0.65   -0.73    0.20
  -44.00    6.00 1740.00   52.16  -88.24  410.29   61.95  -88.16    4.58   62.15  101.58   -0.65   -0.73    0.20
  -44.00    6.00 1750.00   52.21  -88.34  413.86   62.00  -88.32    4.60   62.20  101.70   -0.65   -0.73    0.20
  -44.00    6.00 1760.00   52.25  -88.45  417.44   62.05  -88.48    4.61   62.24  101.83   -0.65   -0.73    0.20
  -44.00    6.00 1770.00   52.29  -88.56  421.04   62.09  -88.64    4.62   62.29  101.95   -0.65   -0.73    0.21
  -44.00    6.00 1780.00   52.34  -88.66  424.65   62.14  -88.80    4.64   62.33  102.08   -0.64   -0.74    0.21
  -44.00    6.00 1790.00   52.38  -88.77  428.28   62.19  -88.96    4.65   62.38  102.21   -0.64   -0.74    0.21
  -44.00    6.00 1800.00   52.42  -88.88  431.92   62.23  -89.12    4.67   62.42  102.33   -0.64   -0.74    0.21
  -44.00    6.00 1810.00   52.47  -88.99  435.57   62.28  -89.29    4.68   62.47  102.46   -0.64   -0.74    0.22
  -44.00    6.00 1820.00   52.51  -89.09  439.23   62.32  -89.45    4.69   62.51  102.58   -0.64   -0.74    0.22
  -44.00    6.00 1830.00   52.55  -89.20  442.90   62.37  -89.61    4.71   62.55  102.71   -0.63   -0.74    0.22
  -44.00    6.00 1840.00   52.59  -89.31  446.59   62.41  -89.77    4.72   62.60  102.83   -0.63   -0.74    0.22
  -44.00    6.00 1850.00   52.64  -89.42  450.29   62.46  -89.93    4.73   62.64  102.95   -0.63   -0.74    0.22
  -44.00    6.00 1860.00   52.68  -89.52  454.00   62.50  -90.10    4.75   62.68  103.08   -0.63   -0.75    0.23
  -44.00    6.00 1870.00   52.72  -89.63  457.73   62.55  -90.26    4.76   62.73  103.20   -0.62   -0.75    0.23
  -44.00    6.00 1880.00   52.76  -89.74  461.47   62.59  -90.42    4.78   62.77  103.33   -0.62   -0.75    0.23
  -44.00    6.00 1890.00   52.80  -89.85  465.22   62.63  -90.58    4.79   62.81  103.45   -0.62   -0.75    0.23
  -44.00    6.00 1900.00   52.84  -89.96  468.98   62.68  -90.75    4.80   62.85  103.57   -0.62   -0.75    0.23
  -44.00    6.00 1910.00   52.89  -90.07  472.76   62.72  -90.91    4.82   62.89  103.69   -0.62   -0.75    0.24
  -44.00    6.00 1920.00   52.93  -90.17  476.55   62.76  -91.07    4.83   62.94  103.82   -0.61   -0.75    0.24
  -44.00    6.00 1930.00   52.97  -90.28  480.35   62.81  -91.24    4.84   62.98  103.94   -0.61   -0.75    0.24
